item_id,name_zh_cn,name_zh_tw
567,过期棉绒狩猎帽（藤黄）,過期棉絨狩獵帽（藤黃）
568,过期棉绒狩猎帽（深绿）,過期棉絨狩獵帽（深綠）
569,过期巨蟾蜍皮盔帽（日长石）,過期巨蟾蜍皮盔帽（日長石）
570,过期巨蟾蜍皮盔帽（天青石）,過期巨蟾蜍皮盔帽（天青石）
571,过期巨蟾蜍皮盔帽（榍石）,過期巨蟾蜍皮盔帽（榍石）
572,过期巨蟾蜍皮盔帽（孔雀石）,過期巨蟾蜍皮盔帽（孔雀石）
573,过期巨蟾蜍皮盔帽（萤石）,過期巨蟾蜍皮盔帽（螢石）
574,过期巨蟾蜍皮盔帽（赛黄晶）,過期巨蟾蜍皮盔帽（賽黃晶）
575,过期棉绒圆锥帽（乌黑）,過期棉絨圓錐帽（烏黑）
576,过期棉绒圆锥帽（酒红）,過期棉絨圓錐帽（酒紅）
577,过期棉绒圆锥帽（深绿）,過期棉絨圓錐帽（深綠）
578,过期棉绒无檐帽,過期棉絨無檐帽
579,过期棉绒无檐帽（乌黑）,過期棉絨無檐帽（烏黑）
580,过期棉绒无檐帽（酒红）,過期棉絨無檐帽（酒紅）
581,过期棉绒无檐帽（藤黄）,過期棉絨無檐帽（藤黃）
582,过期棉绒无檐帽（深绿）,過期棉絨無檐帽（深綠）
583,过期熏银头冠（石榴石）,過期熏銀頭冠（石榴石）
584,过期熏银头冠（海蓝石）,過期熏銀頭冠（海藍石）
585,过期熏银头冠（金绿柱石）,過期熏銀頭冠（金綠柱石）
586,过期熏银头冠（橄榄石）,過期熏銀頭冠（橄欖石）
587,过期熏银头冠（紫水晶）,過期熏銀頭冠（紫水晶）
588,过期熏银头冠（透绿柱石）,過期熏銀頭冠（透綠柱石）
589,过期胡桃木假面,過期胡桃木假面
590,过期开面罩盔,過期開面罩盔
591,过期厨帽,過期廚帽
592,过期厨帽（乌黑）,過期廚帽（烏黑）
593,过期厨帽（酒红）,過期廚帽（酒紅）
594,过期厨帽（藤黄）,過期廚帽（藤黃）
595,过期厨帽（深绿）,過期廚帽（深綠）
596,过期黑铁冲锋角盔,過期黑鐵沖鋒角盔
597,过期骑兵锁甲头罩,過期騎兵鎖甲頭罩
598,过期骑兵锁甲头罩（深红）,過期騎兵鎖甲頭罩（深紅）
599,过期骑兵锁甲头罩（漆黑）,過期騎兵鎖甲頭罩（漆黑）
600,过期骑兵锁甲头罩（赭红）,過期騎兵鎖甲頭罩（赭紅）
601,过期骑兵锁甲头罩（苔绿）,過期騎兵鎖甲頭罩（苔綠）
602,过期绿金头冠（红电气石）,過期綠金頭冠（紅電氣石）
603,过期绿金头冠（绿松石）,過期綠金頭冠（綠松石）
604,过期绿金头冠（琥珀）,過期綠金頭冠（琥珀）
605,过期绿金头冠（碧玺）,過期綠金頭冠（碧璽）
606,过期绿金头冠（尖晶石）,過期綠金頭冠（尖晶石）
607,过期绿金头冠（锆石）,過期綠金頭冠（鋯石）
608,过期黑铁头盔,過期黑鐵頭盔
609,过期黑铁头盔（绿色）,過期黑鐵頭盔（綠色）
610,过期黑铁头盔（茶色）,過期黑鐵頭盔（茶色）
611,过期亚麻无檐帽,過期亞麻無檐帽
612,过期亚麻无檐帽（玫瑰红）,過期亞麻無檐帽（玫瑰紅）
613,过期亚麻无檐帽（深蓝）,過期亞麻無檐帽（深藍）
614,过期亚麻无檐帽（栗棕）,過期亞麻無檐帽（栗棕）
615,过期亚麻无檐帽（桔黄）,過期亞麻無檐帽（桔黃）
616,风化工作服,風化工作服
617,风化长袍,風化長袍
618,风化厚袍,風化厚袍
619,风化厚袍（灰）,風化厚袍（灰）
620,风化长外衣（灰）,風化長外衣（灰）
621,风化长外衣（红）,風化長外衣（紅）
622,风化束腰猎衣,風化束腰獵衣
623,风化衬衫,風化襯衫
624,风化棉甲,風化棉甲
625,风化皮衣,風化皮衣
626,风化短袖罩衣,風化短袖罩衣
627,风化工作坎肩,風化工作坎肩
628,风化短袍,風化短袍
629,过期草布厚袍,過期草布厚袍
630,过期草布厚袍（棕褐）,過期草布厚袍（棕褐）
631,过期草布厚袍（铅灰）,過期草布厚袍（鉛灰）
632,过期草布厚袍（土黄）,過期草布厚袍（土黃）
633,过期草布束腰衣,過期草布束腰衣
634,过期草布束腰衣（棕褐）,過期草布束腰衣（棕褐）
635,过期草布束腰衣（土黄）,過期草布束腰衣（土黃）
636,过期草布束腰衣（铅灰）,過期草布束腰衣（鉛灰）
637,过期草布短袍,過期草布短袍
638,过期草布短袍（棕褐）,過期草布短袍（棕褐）
639,过期草布短袍（土黄）,過期草布短袍（土黃）
640,过期草布短袍（铅灰）,過期草布短袍（鉛灰）
641,过期草布长外衣,過期草布長外衣
642,过期草布长外衣（棕褐）,過期草布長外衣（棕褐）
643,过期草布长外衣（铅灰）,過期草布長外衣（鉛灰）
644,过期草布长外衣（土黄）,過期草布長外衣（土黃）
645,过期草布工作坎肩,過期草布工作坎肩
646,过期草布工作坎肩（棕褐）,過期草布工作坎肩（棕褐）
647,过期草布工作坎肩（土黄）,過期草布工作坎肩（土黃）
648,过期草布工作坎肩（铅灰）,過期草布工作坎肩（鉛灰）
649,过期草布短袖罩衣,過期草布短袖罩衣
650,过期草布短袖罩衣（棕褐）,過期草布短袖罩衣（棕褐）
651,过期草布短袖罩衣（土黄）,過期草布短袖罩衣（土黃）
652,过期草布短袖罩衣（铅灰）,過期草布短袖罩衣（鉛灰）
653,过期草布工作服,過期草布工作服
654,过期草布工作服（棕褐）,過期草布工作服（棕褐）
655,过期草布工作服（铅灰）,過期草布工作服（鉛灰）
656,过期草布工作服（土黄）,過期草布工作服（土黃）
657,过期草布长袍,過期草布長袍
658,过期草布长袍（棕褐）,過期草布長袍（棕褐）
659,过期草布长袍（铅灰）,過期草布長袍（鉛灰）
660,过期草布长袍（土黄）,過期草布長袍（土黃）
661,过期草布束腰牧衣,過期草布束腰牧衣
662,过期草布束腰牧衣（棕褐）,過期草布束腰牧衣（棕褐）
663,过期草布束腰牧衣（铅灰）,過期草布束腰牧衣（鉛灰）
664,过期草布束腰牧衣（土黄）,過期草布束腰牧衣（土黃）
665,过期草布衬衫,過期草布襯衫
666,过期草布衬衫（棕褐）,過期草布襯衫（棕褐）
667,过期草布衬衫（铅灰）,過期草布襯衫（鉛灰）
668,过期草布衬衫（土黄）,過期草布襯衫（土黃）
669,过期草布束腰猎衣（棕褐）,過期草布束腰獵衣（棕褐）
670,过期草布束腰猎衣（铅灰）,過期草布束腰獵衣（鉛灰）
671,过期草布束腰猎衣（土黄）,過期草布束腰獵衣（土黃）
672,过期草布棉甲（铅灰）,過期草布棉甲（鉛灰）
673,过期草布棉甲（土黄）,過期草布棉甲（土黃）
674,过期草布棉甲（棕褐）,過期草布棉甲（棕褐）
675,过期棉布厚袍,過期棉布厚袍
676,过期棉布厚袍（朱红）,過期棉布厚袍（朱紅）
677,过期棉布厚袍（淡黄）,過期棉布厚袍（淡黃）
678,过期棉布厚袍（橄榄绿）,過期棉布厚袍（橄欖綠）
679,过期棉布厚袍（天蓝）,過期棉布厚袍（天藍）
680,过期棉布束腰衣,過期棉布束腰衣
681,过期棉布束腰衣（橄榄绿）,過期棉布束腰衣（橄欖綠）
682,过期棉布束腰衣（天蓝）,過期棉布束腰衣（天藍）
683,过期棉布束腰衣（朱红）,過期棉布束腰衣（朱紅）
684,过期棉布束腰衣（淡黄）,過期棉布束腰衣（淡黃）
685,过期棉布短袍,過期棉布短袍
686,过期棉布短袍（橄榄绿）,過期棉布短袍（橄欖綠）
687,过期棉布短袍（天蓝）,過期棉布短袍（天藍）
688,过期棉布短袍（朱红）,過期棉布短袍（朱紅）
689,过期棉布短袍（淡黄）,過期棉布短袍（淡黃）
690,过期青铜链甲（草布）,過期青銅鏈甲（草布）
691,过期青铜链甲（棕褐）,過期青銅鏈甲（棕褐）
692,过期青铜链甲（铅灰）,過期青銅鏈甲（鉛灰）
693,过期青铜链甲（土黄）,過期青銅鏈甲（土黃）
694,过期羊皮格斗服（灰褐）,過期羊皮格斗服（灰褐）
695,过期羊皮格斗服（灰黑）,過期羊皮格斗服（灰黑）
696,过期棉布长外衣,過期棉布長外衣
697,过期棉布长外衣（朱红）,過期棉布長外衣（朱紅）
698,过期棉布长外衣（淡黄）,過期棉布長外衣（淡黃）
699,过期棉布长外衣（橄榄绿）,過期棉布長外衣（橄欖綠）
700,过期棉布长外衣（天蓝）,過期棉布長外衣（天藍）
701,过期棉布工作坎肩,過期棉布工作坎肩
702,过期棉布工作坎肩（橄榄绿）,過期棉布工作坎肩（橄欖綠）
703,过期棉布工作坎肩（天蓝）,過期棉布工作坎肩（天藍）
704,过期棉布工作坎肩（朱红）,過期棉布工作坎肩（朱紅）
705,过期棉布工作坎肩（淡黄）,過期棉布工作坎肩（淡黃）
706,过期兽骨鳞铠（灰黑）,過期獸骨鱗鎧（灰黑）
707,过期兽骨鳞铠（灰褐）,過期獸骨鱗鎧（灰褐）
708,过期草布僧袍,過期草布僧袍
709,过期草布僧袍（土黄）,過期草布僧袍（土黃）
710,过期草布僧袍（铅灰）,過期草布僧袍（鉛灰）
711,过期草布僧袍（棕褐）,過期草布僧袍（棕褐）
712,过期沟鼠皮甲,過期溝鼠皮甲
713,过期松鼠皮甲,過期松鼠皮甲
714,过期栗鼠皮甲,過期栗鼠皮甲
715,过期棉布短袖罩衣,過期棉布短袖罩衣
716,过期棉布短袖罩衣（橄榄绿）,過期棉布短袖罩衣（橄欖綠）
717,过期棉布短袖罩衣（天蓝）,過期棉布短袖罩衣（天藍）
718,过期棉布短袖罩衣（朱红）,過期棉布短袖罩衣（朱紅）
719,过期棉布短袖罩衣（淡黄）,過期棉布短袖罩衣（淡黃）
720,过期棉布工作服,過期棉布工作服
721,过期棉布工作服（朱红）,過期棉布工作服（朱紅）
722,过期棉布工作服（淡黄）,過期棉布工作服（淡黃）
723,过期棉布工作服（橄榄绿）,過期棉布工作服（橄欖綠）
724,过期棉布工作服（天蓝）,過期棉布工作服（天藍）
725,过期棉布长袍,過期棉布長袍
726,过期棉布长袍（朱红）,過期棉布長袍（朱紅）
727,过期棉布长袍（淡黄）,過期棉布長袍（淡黃）
728,过期棉布长袍（橄榄绿）,過期棉布長袍（橄欖綠）
729,过期棉布长袍（天蓝）,過期棉布長袍（天藍）
730,过期羊皮皮衣,過期羊皮皮衣
731,过期羊皮皮衣（棕褐）,過期羊皮皮衣（棕褐）
732,过期羊皮皮衣（铅灰）,過期羊皮皮衣（鉛灰）
733,过期羊皮皮衣（土黄）,過期羊皮皮衣（土黃）
734,过期棉布束腰牧衣,過期棉布束腰牧衣
735,过期棉布束腰牧衣（朱红）,過期棉布束腰牧衣（朱紅）
736,过期棉布束腰牧衣（淡黄）,過期棉布束腰牧衣（淡黃）
737,过期棉布束腰牧衣（橄榄绿）,過期棉布束腰牧衣（橄欖綠）
738,过期棉布束腰牧衣（天蓝）,過期棉布束腰牧衣（天藍）
739,过期棉布衬衫,過期棉布襯衫
740,过期棉布衬衫（朱红）,過期棉布襯衫（朱紅）
741,过期棉布衬衫（淡黄）,過期棉布襯衫（淡黃）
742,过期棉布衬衫（橄榄绿）,過期棉布襯衫（橄欖綠）
743,过期棉布衬衫（天蓝）,過期棉布襯衫（天藍）
744,过期棉布束腰猎衣,過期棉布束腰獵衣
745,过期棉布束腰猎衣（朱红）,過期棉布束腰獵衣（朱紅）
746,过期棉布束腰猎衣（淡黄）,過期棉布束腰獵衣（淡黃）
747,过期棉布束腰猎衣（橄榄绿）,過期棉布束腰獵衣（橄欖綠）
748,过期棉布束腰猎衣（天蓝）,過期棉布束腰獵衣（天藍）
749,过期棉布棉甲（朱红）,過期棉布棉甲（朱紅）
750,过期棉布棉甲（天蓝）,過期棉布棉甲（天藍）
751,过期棉布棉甲（淡黄）,過期棉布棉甲（淡黃）
752,过期棉布棉甲（橄榄绿）,過期棉布棉甲（橄欖綠）
753,过期青铜鳞铠,過期青銅鱗鎧
754,过期帆布厚袍,過期帆布厚袍
755,过期帆布厚袍（枯黄）,過期帆布厚袍（枯黃）
756,过期帆布厚袍（粉红）,過期帆布厚袍（粉紅）
757,过期帆布厚袍（赭石）,過期帆布厚袍（赭石）
758,过期帆布厚袍（靛蓝）,過期帆布厚袍（靛藍）
759,过期帆布束腰衣,過期帆布束腰衣
760,过期帆布束腰衣（枯黄）,過期帆布束腰衣（枯黃）
761,过期帆布束腰衣（粉红）,過期帆布束腰衣（粉紅）
762,过期帆布束腰衣（赭石）,過期帆布束腰衣（赭石）
763,过期帆布束腰衣（靛蓝）,過期帆布束腰衣（靛藍）
764,过期帆布短袍,過期帆布短袍
765,过期帆布短袍（枯黄）,過期帆布短袍（枯黃）
766,过期帆布短袍（粉红）,過期帆布短袍（粉紅）
767,过期帆布短袍（赭石）,過期帆布短袍（赭石）
768,过期帆布短袍（靛蓝）,過期帆布短袍（靛藍）
769,过期哨兵链甲（棉布）,過期哨兵鏈甲（棉布）
770,过期哨兵链甲（朱红）,過期哨兵鏈甲（朱紅）
771,过期哨兵链甲（淡黄）,過期哨兵鏈甲（淡黃）
772,过期哨兵链甲（橄榄绿）,過期哨兵鏈甲（橄欖綠）
773,过期哨兵链甲（天蓝）,過期哨兵鏈甲（天藍）
774,过期渡渡鸟皮格斗服（灰褐）,過期渡渡鳥皮格斗服（灰褐）
775,过期渡渡鸟皮格斗服（灰黑）,過期渡渡鳥皮格斗服（灰黑）
776,过期帆布长外衣,過期帆布長外衣
777,过期帆布长外衣（枯黄）,過期帆布長外衣（枯黃）
778,过期帆布长外衣（粉红）,過期帆布長外衣（粉紅）
779,过期帆布长外衣（赭石）,過期帆布長外衣（赭石）
780,过期帆布长外衣（靛蓝）,過期帆布長外衣（靛藍）
781,过期帆布工作坎肩,過期帆布工作坎肩
782,过期帆布工作坎肩（枯黄）,過期帆布工作坎肩（枯黃）
783,过期帆布工作坎肩（粉红）,過期帆布工作坎肩（粉紅）
784,过期帆布工作坎肩（赭石）,過期帆布工作坎肩（赭石）
785,过期帆布工作坎肩（靛蓝）,過期帆布工作坎肩（靛藍）
786,过期棉布僧袍,過期棉布僧袍
787,过期棉布僧袍（淡黄）,過期棉布僧袍（淡黃）
788,过期棉布僧袍（橄榄绿）,過期棉布僧袍（橄欖綠）
789,过期棉布僧袍（天蓝）,過期棉布僧袍（天藍）
790,过期棉布僧袍（朱红）,過期棉布僧袍（朱紅）
791,过期牛皮皮甲（漆黑）,過期牛皮皮甲（漆黑）
792,过期牛皮皮甲（赭红）,過期牛皮皮甲（赭紅）
793,过期牛皮皮甲（苔绿）,過期牛皮皮甲（苔綠）
794,过期牛皮皮甲（深红）,過期牛皮皮甲（深紅）
795,过期帆布短袖罩衣,過期帆布短袖罩衣
796,过期帆布短袖罩衣（枯黄）,過期帆布短袖罩衣（枯黃）
797,过期帆布短袖罩衣（粉红）,過期帆布短袖罩衣（粉紅）
798,过期帆布短袖罩衣（赭石）,過期帆布短袖罩衣（赭石）
799,过期帆布短袖罩衣（靛蓝）,過期帆布短袖罩衣（靛藍）
800,过期帆布工作服,過期帆布工作服
801,过期帆布工作服（枯黄）,過期帆布工作服（枯黃）
802,过期帆布工作服（粉红）,過期帆布工作服（粉紅）
803,过期帆布工作服（赭石）,過期帆布工作服（赭石）
804,过期帆布工作服（靛蓝）,過期帆布工作服（靛藍）
805,过期帆布长袍,過期帆布長袍
806,过期帆布长袍（枯黄）,過期帆布長袍（枯黃）
807,过期帆布长袍（粉红）,過期帆布長袍（粉紅）
808,过期帆布长袍（赭石）,過期帆布長袍（赭石）
809,过期帆布长袍（靛蓝）,過期帆布長袍（靛藍）
810,过期渡渡鸟皮衣,過期渡渡鳥皮衣
811,过期渡渡鸟皮衣（朱红）,過期渡渡鳥皮衣（朱紅）
812,过期渡渡鸟皮衣（淡黄）,過期渡渡鳥皮衣（淡黃）
813,过期渡渡鸟皮衣（橄榄绿）,過期渡渡鳥皮衣（橄欖綠）
814,过期渡渡鸟皮衣（天蓝）,過期渡渡鳥皮衣（天藍）
815,过期青铜锁子铠,過期青銅鎖子鎧
816,过期青铜锁子铠（朱红）,過期青銅鎖子鎧（朱紅）
817,过期青铜锁子铠（淡黄）,過期青銅鎖子鎧（淡黃）
818,过期青铜锁子铠（橄榄绿）,過期青銅鎖子鎧（橄欖綠）
819,过期青铜锁子铠（天蓝）,過期青銅鎖子鎧（天藍）
820,过期帆布束腰牧衣,過期帆布束腰牧衣
821,过期帆布束腰牧衣（枯黄）,過期帆布束腰牧衣（枯黃）
822,过期帆布束腰牧衣（粉红）,過期帆布束腰牧衣（粉紅）
823,过期帆布束腰牧衣（赭石）,過期帆布束腰牧衣（赭石）
824,过期帆布束腰牧衣（靛蓝）,過期帆布束腰牧衣（靛藍）
825,过期帆布束腰猎衣,過期帆布束腰獵衣
826,过期帆布束腰猎衣（枯黄）,過期帆布束腰獵衣（枯黃）
827,过期帆布束腰猎衣（粉红）,過期帆布束腰獵衣（粉紅）
828,过期帆布束腰猎衣（赭石）,過期帆布束腰獵衣（赭石）
829,过期帆布束腰猎衣（靛蓝）,過期帆布束腰獵衣（靛藍）
830,过期帆布棉甲（枯黄）,過期帆布棉甲（枯黃）
831,过期帆布棉甲（粉红）,過期帆布棉甲（粉紅）
832,过期帆布棉甲（赭石）,過期帆布棉甲（赭石）
833,过期帆布棉甲（靛蓝）,過期帆布棉甲（靛藍）
834,过期帆布短上衣,過期帆布短上衣
835,过期帆布短上衣（枯黄）,過期帆布短上衣（枯黃）
836,过期帆布短上衣（粉红）,過期帆布短上衣（粉紅）
837,过期帆布短上衣（赭石）,過期帆布短上衣（赭石）
838,过期帆布短上衣（靛蓝）,過期帆布短上衣（靛藍）
839,过期佣兵链甲（粉红）,過期傭兵鏈甲（粉紅）
840,过期佣兵链甲（赭石）,過期傭兵鏈甲（赭石）
841,过期佣兵链甲（枯黄）,過期傭兵鏈甲（枯黃）
842,过期佣兵链甲（帆布）,過期傭兵鏈甲（帆布）
843,过期佣兵链甲（靛蓝）,過期傭兵鏈甲（靛藍）
844,过期牛皮格斗服（漆黑）,過期牛皮格斗服（漆黑）
845,过期牛皮格斗服（赭红）,過期牛皮格斗服（赭紅）
